feature_1,feature_3,feature_4,feature_5,category_1,category_2,target,feature_6_7_8_pca
-0.8911922254152874,1.6082132791005783,-1.877443559566793,0.2266561191182474,Low,Region C,0,6.4991369208594465
-2.151815401329305,3.290808471162526,-3.968260881153992,0.9886883713201042,Low,Region A,0,-0.903500543961483
-0.7191533192424201,1.2401404306099688,-1.8469563640525035,0.7784387508558472,Low,Region C,0,-5.952487451547345
-0.2111302388276944,0.8356315744784146,-0.495290553228827,0.4113796088542025,Below Average,Region A,0,-0.9937307543657345
-0.987179527151184,1.233442304127772,-1.2691330430753582,0.571050595533146,Low,Region B,0,5.220864771299056
-0.1312569670923047,-0.0804057999059438,-1.0584993186420864,-0.166294567472508,Below Average,Region A,0,6.121177827427625
0.0768518829587682,-0.1862056059493563,0.2738328913351757,-0.4038408901678623,Above Average,Region A,1,0.5405632826136317
-0.2248559818080785,0.5836443176376649,-1.4663456198880265,-0.2627434362306329,Below Average,Region B,0,0.7070621177874913
-0.6500025808234597,1.141464043299536,-1.6031275681449035,-0.8371558365399032,Low,Region B,0,3.3967605694748184
0.1686546719667276,-0.5216885614588233,-0.0875770056123452,0.2675903960592649,Above Average,Region C,0,-0.0988329818115141
0.441940649569409,-0.4359451041433687,1.0336414930510145,-0.6502699555746523,Above Average,Region A,1,1.4362094060562491
-1.090399077442846,1.27523477049629,-2.5355266609544387,0.525756422320077,Low,Region B,0,2.7169897850877605
1.41093237974627,-2.3677210719240627,2.928262341344434,-0.6200470754723746,High,Region C,1,-3.7124977820409484
-0.0985881322842617,0.1132450032696357,-0.5826257032008526,-0.5437519494653269,Below Average,Region B,1,4.797751271903123
0.0188496229448476,-0.1943038082098375,-0.293608602495162,0.914611278752336,Above Average,Region B,0,-2.354795896906458
0.7082144232565571,-0.7953637882895552,2.203864742444753,-0.7892081759525449,High,Region A,1,-1.4192848207451871
0.2332161312635016,-0.2639106519949241,0.0632543493250131,-0.0023149215079403,Above Average,Region C,1,0.7576884569191515
0.9531366339132452,-0.9000365975816895,2.0977246870009107,-0.8746269851968056,High,Region B,1,2.832428030602746
0.2871241652018242,-0.5048418574090606,0.5236560418514095,-0.8192180158355873,Above Average,Region C,1,1.8465360458300186
-0.6124373746404379,0.8819954166484338,-1.126025234389923,0.2670007242768539,Low,Region B,1,-0.26504662912567234
0.3615035252061016,-0.1791405050906235,0.1889649417979367,0.261454526117171,Above Average,Region C,1,1.4331521970805123
-1.1437262073206618,1.6883130700438538,-2.8838022621114376,-0.6137594373516817,Low,Region B,0,2.6002888347621553
0.1085597057765231,0.285362015647479,-0.2153378283754109,0.7449730305167852,Above Average,Region A,1,-0.6238953936470927
-0.0332299906444608,0.2120934490820386,-0.2363070403752939,0.4043739913659547,Below Average,Region B,1,-2.067520663303895
-0.2081168572725397,-0.3936606550567982,-0.2937294045678633,-0.3987788342576708,Below Average,Region C,0,-1.846272534022021
-0.1285375114389307,0.5460773914032353,-0.6331002965166551,-0.5032268839821437,Below Average,Region A,1,2.743852171608499
-1.881849045497639,3.0965916121824013,-4.081862451137561,0.5085705062616575,Low,Region A,0,-2.354217449300264
-0.5487249077409615,1.1084871434446055,-1.296909979683119,0.4672478482652076,Low,Region C,0,-4.760866423490698
0.0928449011411147,-0.7125608652752494,0.4947150825483404,-0.7023361769371246,Above Average,Region A,1,-0.755577755741317
0.1598563919974003,-0.4386815763774148,0.5013864542188302,-0.3016243026594634,Above Average,Region A,0,-0.5014475615184611
-1.027675140925958,1.364901261321906,-2.651568809899463,-0.5666455066831186,Low,Region A,0,2.318825915467794
1.265707840864701,-2.150898171565169,2.672603402883056,-0.4117116078282536,High,Region A,1,-3.958341279311819
-0.8661748482145009,1.821839031889933,-0.9823866595021492,-0.4248720750102555,Low,Region A,0,1.3023783608116684
0.9694572005267368,-1.4577161521371953,1.3560414309379447,0.952047399926594,High,Region C,0,2.681987471945943
0.4271943618716848,-0.6517598255962784,0.7579411777862716,0.500422746221137,Above Average,Region A,1,-2.4686253578176425
-0.646227309843803,1.1349434578604385,-1.533678283941026,0.5601040978717502,Low,Region B,0,0.5743788458108365
1.775310892609512,-2.4921758385474537,3.462506703186027,-0.4451536694687577,High,Region A,1,-6.796931216370953
-1.19363683175648,0.7899874344469711,-1.7919020498000744,-0.9989458299072632,Low,Region A,0,2.0940654792065585
0.9191541736100016,-1.572638521559811,1.7757436927025947,-0.883685990156021,High,Region C,1,2.655955441258764
1.0005823180429785,-1.9247100504018504,2.442889749836172,0.1059995333135914,High,Region A,1,-0.13801750440319
-0.6706202090766449,1.1260221415614131,-1.4929228178578036,-0.4290377222032271,Low,Region B,0,-4.740131576442347
0.2603218387712207,-0.4834384255639805,0.5776137608790018,0.2002546941159517,Above Average,Region B,0,2.12769623863255
0.8108082731597821,-0.7933775648090229,1.593415781328195,0.5328080321931872,High,Region A,1,3.654890817016777
0.793488720552213,-0.9745740549661096,1.7351755682377832,0.5116511821535981,High,Region A,1,-3.303596764202808
-1.7485319732381808,2.2221583718228355,-4.097296505816107,-0.4211927179694883,Low,Region B,0,-5.371139375726714
1.3043402428781523,-1.5786898234195916,2.2761168953000457,-0.6231462168865112,High,Region B,1,-1.7098340368846838
-1.6624919880356743,2.710938658553516,-2.690665041939493,0.6279637522787525,Low,Region B,0,1.4725930561064957
1.0325462043416571,-1.5839760167318475,1.3172458716800275,-0.3408705346977287,High,Region B,1,-2.339618288395822
1.126705136827583,-2.2975685995942983,2.2115213334282475,0.6948561621619138,High,Region C,1,-4.194312861915367
-1.0909664302151982,1.922528130521552,-2.3689488821673828,-0.9126967739044316,Low,Region B,0,1.7465469284333799
-0.4108142879545848,0.4385715329368634,-0.362769591737472,-0.0014221021769,Below Average,Region A,0,-1.3994711421811081
-1.1057046684859355,1.762406749045338,-1.7850222043448845,-0.6408094372007602,Low,Region A,0,2.0905953850505714
-0.2149210302887353,0.3428997036241017,-0.6390505683106453,0.3440896264562718,Below Average,Region B,1,0.23367446001216108
-0.3080342841857412,0.9235699216100952,-0.762066034781194,0.994427522938094,Below Average,Region B,0,-0.40670626192868664
1.3103087461196083,-1.969997196205197,3.136455593858972,-0.7993789062160854,High,Region A,1,-1.0004115900921615
1.395683810789956,-1.6199410990413452,1.4805641152126077,-0.3646537610542633,High,Region B,1,-1.7097823670975054
-0.5621680265783021,0.6457853667423967,-0.927940487552874,0.7830129991301642,Low,Region A,0,-2.811797774676406
-0.2092218737445277,0.5581296660391248,-0.5749103735992898,0.5315220482078424,Below Average,Region B,0,1.3982716109098627
-1.6834381922209505,2.465572571467886,-3.5582870065461125,-0.5355766762154852,Low,Region A,0,3.196402417647622
-0.8058700664961888,0.9080425111428044,-1.6510746551923132,0.907197438730651,Low,Region B,0,-1.144555053785713
0.9648516330974576,-1.4469291536299247,1.0946160832978094,0.2443758693862099,High,Region A,1,6.140791625628199
1.6155828235482317,-2.215862701239951,2.9946610370207343,-0.6639011993649526,High,Region C,1,1.0964016704844008
-1.234348871879922,2.2576362598128368,-2.5028130112268507,0.1446442848924785,Low,Region A,0,0.5128538791672425
-0.5924642591528942,1.331104584333046,-1.101227917584741,-0.0974462646720122,Low,Region C,0,2.021576806362019
-0.026405756958927,-0.0488205868292692,0.0714430350692339,0.6393953495471278,Below Average,Region B,1,2.657657261429381
-0.8096035199216461,1.1187836100092254,-2.2142228643354653,0.7499566396738928,Low,Region C,0,2.094644626809005
0.4240610444640897,-0.9905507926951812,0.1279625600860428,0.6239407728766224,Above Average,Region B,1,2.5980597376639643
-0.0144522708782791,-0.0808211787685088,0.0542159086045301,-0.4827855553076532,Below Average,Region A,0,-0.13148000174814467
0.5462842480036996,-0.6011793107585197,1.0884401686641132,0.940659152559556,High,Region B,1,-2.240056470401347
0.0064222698109378,-0.6714139586907202,-0.5746855028050887,0.0973335606043073,Above Average,Region B,0,-1.8331144454720973
-0.4363858905265686,0.4344964519638611,-0.8921736563279076,0.8150279567260583,Below Average,Region C,0,-1.1801278581392551
-0.1096098039258308,-0.0532407854438284,0.1391521575509344,-0.5685402014996077,Below Average,Region A,1,-2.2887487845188166
-0.0883629592053353,0.4886826145304106,-0.9806750875415304,0.9667566041711172,Below Average,Region A,0,0.3427665935119899
-0.3700110298821277,0.2208632316028864,-0.9004235763743975,0.6321184578895302,Below Average,Region B,0,1.5172947278913915
-0.2587960626671023,0.4561913018953517,-1.447840988026026,0.8984537668542294,Below Average,Region A,0,1.3476779766598532
1.598647170504717,-2.43640928008301,2.8916246521523927,-0.5752685354500253,High,Region A,1,-1.8265326694785928
0.5609194479412387,-0.5284664138609435,0.6260399014960395,-0.1386838428349039,High,Region B,0,-1.8230496855167366
-0.2954803180291603,0.6219700363969047,-0.5134751092430623,-0.8047321563327847,Below Average,Region A,0,2.322429358988589
0.6969544045107356,-1.0090584872199897,1.2763019834360785,-0.7260607868817579,High,Region B,1,-2.3632196209482044
-0.3338194897560099,0.3343291722575944,-0.2577459424230185,-0.432082672825997,Below Average,Region B,0,2.100177600919381
1.173124637586641,-2.315389707312925,2.021735322973461,0.903251320946513,High,Region A,1,-2.076085394480806
0.3696421921980939,-0.4803375915909192,0.9844196005168772,0.3343833622399546,Above Average,Region A,1,0.9650113418274235
-0.1073021440042288,0.3201001555653051,-0.4541899844501277,-0.370735385866223,Below Average,Region A,0,2.513662598536125
0.4477169258102776,-1.1440356724578122,0.1131664695739202,0.9091466376759498,Above Average,Region B,0,-6.947880248545707
-1.5708761520684993,1.986205978804184,-2.9748133123702987,0.4794628132341967,Low,Region A,0,2.503356805730625
-1.1267674689098053,1.765850195376211,-1.688912630888345,0.8139580264886228,Low,Region B,0,3.9403999587562084
-1.1939250063990554,1.892630015460944,-2.214192122379967,0.8544415876781966,Low,Region A,0,-1.4944162062207829
0.1429430947637067,-0.5116088351731779,0.1989891467516071,0.5015394998241631,Above Average,Region C,1,0.7840666911074752
1.732514999485092,-2.770991913298049,3.060474041774458,-0.5137331404168279,High,Region A,1,-3.1623743354555467
0.5008444749444569,-1.1412290346272211,1.921666089864268,0.3434114991354371,High,Region B,1,-6.958479596128556
-1.801057734152739,2.864264418603674,-4.223943704722916,0.6896233899156019,Low,Region B,0,-1.3681753096178784
-0.5426737997340217,0.8035224907550185,-0.7439065926190511,-0.6496980111506874,Low,Region A,0,2.2660187950015422
-0.620847598251116,0.693595169544247,-1.483919300249409,-0.2496544461434842,Low,Region B,0,-4.094545317228191
-0.1681438185847896,0.2705915409793005,0.0045143656855194,-0.5114218607216727,Below Average,Region C,0,-1.314315416854634
-0.4720905776971273,0.198607793774486,-0.8403804056428882,-0.976456374487376,Below Average,Region C,0,-2.179487386852307
-1.979299810375788,2.3873916644817554,-4.008290770321198,0.7439481275959428,Low,Region A,0,-1.3772011163001243
0.7479102561175338,-0.9429653090166584,1.1761498996325777,-0.7282369055462892,High,Region C,1,-0.6862448101594802
-1.0727430257398065,1.073606786888799,-2.1865669704998827,0.7562343213697087,Low,Region B,0,-4.742197381960028
0.2392468641111495,-0.4273355564970835,0.2391432078527871,0.2013811976168962,Above Average,Region C,0,-0.24843846987934431
2.074082669749973,-2.8077353702330843,4.436770084333568,0.2421111090300824,High,Region A,1,-2.3342449363616637
-0.9193845915864234,1.6030823442080389,-1.6604017273561058,0.6573035885150902,Low,Region B,0,0.023055909279525184
-2.5302875227463297,3.5960556377349167,-5.12634399531241,0.0188822933495611,Low,Region B,0,-2.300747831981384
-0.2860042218801108,-0.0475446081022855,-0.9726203244036384,-0.2854308637313156,Below Average,Region A,0,-0.7419704028319101
1.100959634998571,-1.498590994001198,2.1454236439797025,-0.7223866320149595,High,Region A,1,-3.032891455277667
1.9583474542205936,-2.5348441464728366,4.164271172150069,0.1408307624162241,High,Region A,1,2.206193715523906
-1.2295495944524168,1.6456529680789385,-3.3293470653620747,0.1063341085021578,Low,Region A,0,-0.6317925703006899
0.4966992232365217,-0.9860426923769176,1.410146184972557,-0.4122070286654284,Above Average,Region B,1,0.057297852413013356
-0.4653104567800533,0.5404950963093804,-1.2398916700559317,0.2001138513069624,Below Average,Region A,0,-0.4534378832634582
-0.1059483543041356,0.3304051446983381,0.190125896905275,-0.1212662280632741,Below Average,Region C,0,-0.507458950159395
-1.5029703283951532,1.882573449178573,-3.0262640859315595,0.1189725152530227,Low,Region B,0,2.3192727257634886
0.2537396614945734,-0.830094035039256,0.4520804355273297,0.8673571726936575,Above Average,Region B,1,-0.7144691869581322
0.4676931717654332,0.0004591389315845,0.8563816278075151,0.0359659367699565,Above Average,Region A,1,-2.315929427927633
1.0857863249393471,-1.6818763237760324,2.0505687074836363,0.7749906063144725,High,Region B,1,0.8047045624694865
0.0979831534708954,-0.0711068914992503,0.3019843361745932,0.0410502760282043,Above Average,Region B,0,-1.694317961621972
0.3080505395041023,-0.6696550614414452,0.4625807244803615,0.1160696072806661,Above Average,Region C,1,0.1576995013984927
-0.3916485674217911,0.7344615439685015,-1.6072350434482283,-0.2663840090888265,Below Average,Region B,0,-3.59365539116212
0.2691269412451073,-0.1156721494572042,0.648418284537808,-0.1996617530788755,Above Average,Region C,1,3.0343145275646157
-0.3431922754974105,0.6047272647179947,-1.5606168347209548,0.8662029745832245,Below Average,Region A,0,-1.7300055520363697
0.6215718898560508,-0.4101004116797457,1.220240262079099,-0.553435196038925,High,Region B,1,3.852444661043873
-0.3696103360436339,0.4563921270831234,-0.4717812299234445,-0.75708455665435,Below Average,Region A,0,-0.2504732559181786
0.3771003939021864,-0.6445153327638926,0.9320274135337416,0.6604218236078818,Above Average,Region B,1,2.4639470659323277
-0.0292628136849783,0.1133161259106922,-0.299537105559741,0.1538215994897593,Below Average,Region B,0,-2.657679455449655
1.126050250772168,-1.5495868825064232,2.2504819986538007,-0.4307053710770545,High,Region B,1,-5.916535228612105
-0.0513937235884862,0.1454747640015121,0.9312330979943142,-0.1351995594206141,Below Average,Region B,1,-4.793481155656163
-1.7730324682068814,2.274224194223794,-3.940953883606255,0.0498104535545336,Low,Region A,0,6.946229837400391
1.2619215007139917,-1.799127701212319,2.110239320930921,0.1842805136728693,High,Region C,1,-0.9509580330104881
-0.9057323008626188,1.2463463758528972,-1.5267706137260872,0.6421020458769471,Low,Region C,0,3.889937183677243
-0.6537663386488198,0.8063564037508362,-1.72111391549037,-0.2112953450879691,Low,Region B,0,-3.598585965380548
-0.5956612940434921,0.9032365574912112,-1.653030649759729,0.3530062264528633,Low,Region A,0,0.7274237756250831
1.374438093170817,-2.3501139459549902,3.087931464634347,0.6695339475282811,High,Region C,1,1.203629675530823
1.0560568090660518,-1.0599140150461104,1.8870687883316155,-0.2996539114997538,High,Region B,1,-1.4170842838974556
0.2232389141291596,-0.1681389754628388,0.2972301271070658,0.1898120685244286,Above Average,Region C,1,1.0156483319439202
-0.0548940006162863,0.047311764532538,-0.923572456901255,0.7715447824938924,Below Average,Region B,0,-2.7693862317924314
0.2855540748576569,-0.6284980833524798,1.0912978662221655,0.5808921733837913,Above Average,Region A,1,1.2534010524425592
0.5211224283793383,-1.6444933271829325,0.6803995283138295,0.167925802832443,High,Region B,0,-0.35968549792532467
0.645215585950057,-1.1863820417915307,1.1936621927274718,0.9674672612476878,High,Region B,1,-1.9161509731183124
0.5556044660034485,-0.6186467978559499,1.815547702405424,-0.1220255411531168,High,Region B,1,1.1964404941017273
0.0895806812552488,0.1482812691952874,0.3757871287319823,0.6849011423724938,Above Average,Region B,1,0.42813483340990055
-0.1973384203073261,0.4886952285419796,0.1267319598858369,0.6368407599458925,Below Average,Region A,1,2.7201961872831073
-0.1512732836535117,0.2744275122060081,-0.8702401915765601,0.8160766233405639,Below Average,Region A,0,5.390285024102859
-0.194908280352681,0.6835246643084352,-0.4798414328368572,0.9753567100504246,Below Average,Region A,1,-1.686051148652935
0.5935567222808619,-0.5647784085809845,1.583129009543632,-0.6087407025932146,High,Region A,1,-4.505970391063589
0.655900776529761,-1.24819355745797,1.4380405703531691,0.7077697539708641,High,Region A,1,-2.0529443573690123
0.1947361947187748,-0.5938181862049186,0.3424149979738149,0.6722132685108628,Above Average,Region B,1,1.3767567975658666
-0.0187087564458974,-0.2912857916830397,-0.3592807115579698,-0.3280601848263806,Below Average,Region B,1,3.531946830940678
-0.3885184530888858,0.7804980882740743,-1.346265408341845,-0.9053863860826524,Below Average,Region B,0,-2.162251113488983
1.1241127199860137,-1.908992751308144,2.129193284283009,0.0196841956524871,High,Region B,1,-1.6327691204053598
0.9475264621228578,-1.7311983466947698,2.086737690366294,-0.0517981418423758,High,Region A,1,2.393006504196862
-0.7728776678236091,1.3734370676338217,-1.678068288039036,-0.8284720444457367,Low,Region A,0,1.9228220734210364
0.4070522871245351,-0.5121873135451329,0.9277040602742676,0.5897799114471896,Above Average,Region A,1,1.3938537442609575
-0.971656734541286,1.7462626966656696,-2.935016726401304,-0.4328194521228978,Low,Region C,0,-1.3250282301782168
-1.3796181647889303,2.223207100565235,-2.756902298561823,0.2915041843482278,Low,Region C,0,-4.611449082200561
-0.6267172245899651,0.7141423628257543,-1.5599687418968766,-0.7970242746900007,Low,Region A,0,-2.1192081223608774
0.8623934723827588,-1.270759483633562,1.343554314160358,0.7214063458192057,High,Region A,1,-2.479461437902708
0.9531250453760868,-1.3921476708332268,2.411247497264581,0.4785490063103264,High,Region C,1,1.1262181695530047
0.513085420097293,-1.04537572768814,1.403854194103357,-0.2231545820426685,High,Region A,1,0.2050788524648468
0.5161782871149584,-0.9784839134077488,0.9101418116397268,-0.6250922146288505,High,Region A,1,-1.0129907580538995
0.4319225446739406,-0.7717070452773755,0.2989288892242109,0.5922160841874373,Above Average,Region A,1,-1.1094518661567923
0.8004095252276823,-0.830754250425509,1.0225127661192053,0.577880006138054,High,Region A,1,-2.0200622967855186
1.188913371474643,-1.5167184113499668,1.832841386915824,-0.9645329502122756,High,Region B,1,-1.3451397434716452
0.7083038472010638,-0.7917082741342415,1.835367253898562,0.1707427355392665,High,Region B,1,1.5310523447000663
0.3514482075415829,-0.2413951589267609,-0.097766792737429,-0.7117587763203781,Above Average,Region C,1,1.0020130137982362
1.0701502383164274,-1.4888771548719535,2.452113410763025,0.56086691297769,High,Region B,1,-3.595305442028786
-0.02652125924906,0.4529918625079354,-0.1125134263313854,-0.1678477196435075,Below Average,Region B,1,-2.1101787565105043
-0.7449026448064491,0.6313780262531437,-2.0484390546698577,0.9921301598892432,Low,Region A,0,-4.479662705428553
-0.6751782749743815,1.1172532867616178,-1.3480732089111902,0.9120215607737594,Low,Region B,0,1.510875933013226
-0.1445186707155178,0.3017750838339766,0.0189286044960879,-0.7368061843862979,Below Average,Region B,1,-1.1071493868562936
-0.7924199209999613,0.9076739277582946,-0.020859851850443,-0.3343767916370164,Low,Region A,0,0.6329949515915476
-1.8936146669537857,2.393397197757693,-3.820727746337489,-0.4063978437688091,Low,Region B,0,1.3959579833410767
0.0012054753622242,-0.6015345569126787,-0.1710183865914259,0.4426836580441695,Above Average,Region C,1,-0.5918933004185102
-0.8170886310681906,1.6932209016911304,-1.9667779152754408,0.91183281118813,Low,Region A,0,-2.733779453074177
0.6592456684324051,-1.0583333508321962,1.6903166388713573,0.7490108050481958,High,Region B,1,3.319843613940837
0.9375701376265584,-0.7562899959949442,1.7527947415378646,0.5090830389383458,High,Region B,1,-1.5231897980259115
-0.7627247785662142,1.2785166318546288,-1.2608249866347374,0.7323249819589626,Low,Region A,0,5.6074267088394345
-0.9399031011088648,1.095949640957071,-2.1602836510545487,-0.622560402037698,Low,Region A,0,3.547139874123713
0.8294748419317485,-1.0873207907285392,1.7031528790697863,0.2962530328561961,High,Region C,1,1.3041984420424066
-0.1938261387728035,0.2692850053773106,-0.73831130707309,0.0300032798971465,Below Average,Region B,0,-1.6417365358887226
-0.2645148413106107,-0.0050088326796741,-0.2738797274321412,0.9637893541906531,Below Average,Region B,0,0.4505544554947557
-2.003862364406753,2.5507360216576345,-4.301253706365098,0.0199310941317392,Low,Region B,0,-2.1865253693913527
0.6354180302092264,-1.2407381640569148,0.6965150769107675,-0.9230900336979126,High,Region B,1,2.3019532277038306
-1.2392583948534726,2.405177759860078,-2.731146018073818,-0.4716209784687131,Low,Region C,0,4.309580283057493
0.0599326302663282,0.5740844300038987,0.3876547453225524,0.8347635209095312,Above Average,Region C,1,0.13858065411836168
0.2773769379581917,-0.3545686627446146,0.0265371158371909,0.9247126608932724,Above Average,Region A,1,4.29518746812047
1.8005111815108537,-2.13869385409714,3.5469493912980234,0.99934461312177,High,Region A,1,-0.6169561136220213
1.2389463529394371,-2.1264452551609416,2.041425555662012,0.7385934749988103,High,Region B,1,0.9040942077444654
0.8071225966373103,-1.336755617415459,1.96709661811263,0.7182494565030026,High,Region A,1,1.3956919402280763
-0.9735461997044688,1.8160917761856616,-1.417889381292226,-0.360603251205615,Low,Region B,0,-2.0333381668426154
0.4763577693562192,-1.108125117644165,0.8503631984118867,-0.9452719930979372,Above Average,Region B,1,3.9315868437838124
0.5054701591666269,-0.6182643314690484,1.404854725438079,0.8365012564452539,High,Region A,1,-0.8077164796988044
1.0602099074988798,-1.37184342905656,2.306697837502866,-0.563138750702135,High,Region B,1,-1.5618269793216155
0.392415967178767,-0.3207036026721187,0.7752383265988182,0.3179346297543075,Above Average,Region C,1,-0.845660285395911
-0.5089636257074988,0.8077409907224832,-1.3794395260650545,-0.6836729031606856,Low,Region A,0,0.004847795529274934
-0.0255743121919944,0.4035004446348252,-0.4595295995714122,-0.608442006937707,Below Average,Region C,0,5.037587409329628
-1.7690759048891185,2.1969522658559213,-3.539457667833936,-0.3418550371404083,Low,Region B,0,-1.787956704515508
-0.6947131310890582,0.9374371183315268,-1.111943944762144,0.513861305897169,Low,Region B,0,2.1731353132013753
-0.409282438113104,0.5923797143143457,-1.1227129994707157,-0.9215115106068664,Below Average,Region C,0,-1.982391811119616
-0.5240883979345925,-0.0155296184395159,-0.4335126033113584,-0.1858625194228644,Low,Region A,0,-2.9535746209692753
0.152354872033722,-0.5543181281241434,0.6044277177878405,0.3302264125771326,Above Average,Region B,0,-0.3213468505760102
0.000207064918197,-0.2123636012716757,0.6987469910555191,-0.2195755178755734,Above Average,Region A,1,1.3951018319651116
-0.0093003211386144,-0.2314732144838714,-0.0848206997886962,-0.4268815642765959,Below Average,Region C,0,-1.423139340501861
-0.3278947165129178,0.7370878089662343,-0.4226851323691158,0.2981913284701978,Below Average,Region A,1,-0.9910354017344061
0.1551906838589791,-0.718159219525485,-0.3185653642508392,0.9391370730425594,Above Average,Region C,1,-3.6598981264530686
0.8250982646676347,-1.859020617234524,2.036934025470034,-0.9910621281416998,High,Region B,1,4.7109901034164725
-0.6581164890752567,0.5528627031893785,-1.796307129305078,-0.1335539272190149,Low,Region A,0,1.3903730513798167
-0.3037260287766646,0.0326852547671022,-0.6324129962647604,0.3280154585353094,Below Average,Region A,0,1.4669223800547506
-1.345870923473215,2.190836522716217,-2.089725811312895,0.7020540656896144,Low,Region A,0,6.3219148114804655
-0.8192578597214978,1.4916789409560205,-0.8810201583721191,0.1469173222442485,Low,Region B,0,1.1165910012740887
-0.476220873544659,0.950990575072626,-1.0235024585684482,-0.8053763456173242,Below Average,Region A,0,-0.8949348816801619
0.8743891807127275,-0.9789507729769216,1.3299055823821242,-0.7188096485835989,High,Region C,1,5.036480948989897
0.2625613290019249,-0.0215016974984469,0.1029359261567766,0.5785600846390424,Above Average,Region A,1,0.19089591087545327
0.8508979621679722,-1.1412233552731184,1.0668060420450114,0.1380752322648677,High,Region A,1,-4.508257971309749
-0.1373717883993966,0.0471752227282273,-0.1502954049795519,-0.1438389750424411,Below Average,Region A,0,-0.9046381468066074
0.3904648499288896,-0.8099245486904652,0.540599697741338,-0.3927220343817437,Above Average,Region C,1,0.34762634050946395
-0.1032217529324962,0.3229570190613559,0.0682206155706338,0.5739351282447749,Below Average,Region A,0,2.9008713704203832
0.2653623493996284,-0.917132168068168,0.157683282733168,0.4624333044496378,Above Average,Region B,0,-2.3003108331539965
-0.5827586576115821,0.3488054046556771,-1.3737152822864511,0.2922177689433192,Low,Region B,0,-0.7326456956360784
-0.1342791621863041,0.3477545485327256,-0.4132129044427351,-0.5470593519574307,Below Average,Region B,0,3.5233248777623962
1.42274813609994,-2.0931024073884568,3.507248138283736,0.0317899019962795,High,Region B,1,3.6801943032003677
0.9653974845911708,-1.2249473365121188,1.8768660404836728,0.1513299407683881,High,Region A,1,1.397758821987987
1.236130721806218,-1.650105215091184,1.9203607242415532,0.9402792863899908,High,Region A,1,5.41615985003034
0.0886575909614374,-0.1073950319279199,0.5895296623343447,-0.9691250238752054,Above Average,Region B,0,-2.2792625043032277
0.1973157074055956,-0.6491698734893248,0.1758390513712121,0.9966935627772456,Above Average,Region C,1,0.6546226777933396
-0.6176518954343502,0.7989033394326732,-1.820643892232461,0.3828180927173783,Low,Region B,0,-2.5848500122926144
-0.3160728560270497,0.7254593872979074,-0.3145589836892344,0.6653480343819969,Below Average,Region A,1,2.2659136036747065
1.2038844371688162,-1.9037876367661228,1.9791092237084136,0.016682656173111,High,Region B,1,-7.336154537231579
-0.1394462756809995,0.1342675231790206,-0.4742087858247863,0.5939784957686629,Below Average,Region A,1,3.4355547157200705
-0.4501892648514116,0.626777164869599,-0.4110436322874679,0.5212989447339731,Below Average,Region C,1,3.0941878225982666
0.6012067489291149,-1.0761303134116793,1.7320926702096535,-0.3511795299523941,High,Region B,1,0.7699012543666003
-1.4438548161335418,1.2975267069288376,-2.9820053967400524,0.3256224058242623,Low,Region A,0,-4.942773728657802
-2.296180953137238,3.802102130199986,-4.467862170301604,0.8673183629439891,Low,Region B,0,-2.187393009636311
-0.5505368494915835,1.3642119583861405,-0.8293823794518667,-0.1224280186517399,Low,Region B,0,4.717750813785021
-1.2207124259141586,1.647348680989524,-2.636762660715212,-0.294116401381568,Low,Region A,0,-3.593077582533586
-0.5081401976473109,0.442214285795334,-1.0704659461298611,0.7893740724723637,Low,Region A,0,0.35480839886514237
-0.1477803188174715,0.1805403215091406,-0.343286247819814,0.3661121229131614,Below Average,Region A,1,-3.7164528857169694
-0.4532484090230134,0.6236214484158882,-2.0740289967273413,-0.2234480405878351,Below Average,Region B,0,0.8360063144676717
1.4524675344707454,-1.8800457285572303,2.97121837277249,-0.8854475383044109,High,Region C,1,2.008790620773972
0.32674476460232,-0.4737253144099687,0.7776525246333051,0.4429785440955698,Above Average,Region A,0,2.960092989584352
0.3004743596108283,-0.6884983885275975,0.1265169172398177,-0.2942270186192399,Above Average,Region B,1,1.4439197503551597
0.6222071440434019,-1.3288335512325176,0.9840896109068594,-0.8588676044552805,High,Region C,1,4.8596058649072615
1.0391117874202689,-1.3788143087811282,1.50706444174281,-0.3539862590123124,High,Region A,1,-3.378988408857021
0.6704806172412126,-1.2961769510781471,0.7460546541911062,-0.0416597385042145,High,Region C,1,-4.079114655042633
-1.0718572330401557,2.159316919418732,-2.153248781167536,0.4349495346569099,Low,Region A,0,0.7297166267963255
0.8178896580250287,-1.013954180617099,1.4987482399685037,-0.838108168442198,High,Region A,1,1.3963001657190806
0.3764095260975166,-1.1374891193053454,0.5395737966292808,-0.1511485571209876,Above Average,Region B,1,-4.556980558527619
-0.9020515543575104,1.1159779170267252,-1.580318860613941,-0.8901491537672113,Low,Region C,0,-0.03451925584277659
-0.8696630812746944,1.772801501046429,-1.899836701640763,0.3945370197844329,Low,Region A,0,3.6052330999832907
1.1254347844147694,-1.4387429002793573,1.8970239302495293,0.9184869358451484,High,Region A,1,1.8639125599332218
-1.1894118928673278,1.6202517146548372,-1.906795245277368,0.3175176152962633,Low,Region B,0,-6.053173504975226
1.6426729532559634,-2.619660542730452,2.527066128999539,-0.4492191004982928,High,Region B,1,0.3132536131205273
-0.9006207346478687,1.3811177352224355,-2.322469417838245,-0.636595224924793,Low,Region B,0,-2.468959363863673
